filename,consonant,vowel
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug55.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug56.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug57.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug58.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug59.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug60.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug61.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug62.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug63.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug64.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug65.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug66.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug67.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug68.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug69.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug70.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug71.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug72.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug73.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug74.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug75.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug76.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug77.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug78.png",ഛ,ൊ
"U0D1B__U0D4A__AnekMalayalam-VariableFont_wdth,wght__aug79.png",ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__orig.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug0.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug1.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug2.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug3.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug4.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug5.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug6.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug7.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug8.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug9.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug10.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug11.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug12.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug13.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug14.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug15.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug16.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug17.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug18.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug19.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug20.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug21.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug22.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug23.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug24.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug25.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug26.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug27.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug28.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug29.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug30.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug31.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug32.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug33.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug34.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug35.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug36.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug37.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug38.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug39.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug40.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug41.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug42.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug43.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug44.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug45.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug46.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug47.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug48.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug49.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug50.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug51.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug52.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug53.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug54.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug55.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug56.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug57.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug58.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug59.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug60.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug61.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug62.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug63.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug64.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug65.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug66.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug67.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug68.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug69.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug70.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug71.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug72.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug73.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug74.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug75.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug76.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug77.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug78.png,ഛ,ൊ
U0D1B__U0D4A__Chilanka-Regular__aug79.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__orig.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug0.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug1.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug2.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug3.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug4.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug5.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug6.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug7.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug8.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug9.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug10.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug11.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug12.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug13.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug14.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug15.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug16.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug17.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug18.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug19.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug20.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug21.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug22.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug23.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug24.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug25.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug26.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug27.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug28.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug29.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug30.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug31.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug32.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug33.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug34.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug35.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug36.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug37.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug38.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug39.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug40.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug41.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug42.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug43.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug44.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug45.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug46.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug47.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug48.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug49.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug50.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug51.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug52.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug53.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug54.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug55.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug56.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug57.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug58.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug59.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug60.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug61.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug62.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug63.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug64.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug65.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug66.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug67.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug68.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug69.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug70.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug71.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug72.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug73.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug74.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug75.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug76.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug77.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug78.png,ഛ,ൊ
U0D1B__U0D4A__Gayathri-Regular__aug79.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__orig.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug0.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug1.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug2.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug3.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug4.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug5.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug6.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug7.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug8.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug9.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug10.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug11.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug12.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug13.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug14.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug15.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug16.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug17.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug18.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug19.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug20.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug21.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug22.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug23.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug24.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug25.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug26.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug27.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug28.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug29.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug30.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug31.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug32.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug33.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug34.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug35.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug36.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug37.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug38.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug39.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug40.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug41.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug42.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug43.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug44.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug45.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug46.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug47.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug48.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug49.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug50.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug51.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug52.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug53.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug54.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug55.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug56.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug57.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug58.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug59.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug60.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug61.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug62.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug63.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug64.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug65.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug66.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug67.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug68.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug69.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug70.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug71.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug72.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug73.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug74.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug75.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug76.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug77.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug78.png,ഛ,ൊ
U0D1B__U0D4A__Manjari-Regular__aug79.png,ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__orig.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug0.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug1.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug2.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug3.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug4.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug5.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug6.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug7.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug8.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug9.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug10.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug11.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug12.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug13.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug14.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug15.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug16.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug17.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug18.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug19.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug20.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug21.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug22.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug23.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug24.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug25.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug26.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug27.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug28.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug29.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug30.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug31.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug32.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug33.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug34.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug35.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug36.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug37.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug38.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug39.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug40.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug41.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug42.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug43.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug44.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug45.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug46.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug47.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug48.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug49.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug50.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug51.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug52.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug53.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug54.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug55.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug56.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug57.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug58.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug59.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug60.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug61.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug62.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug63.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug64.png",ഛ,ൊ
"U0D1B__U0D4A__NotoSansMalayalam-VariableFont_wdth,wght__aug65.png",ഛ,ൊ
